2023-02-20T12:17:48.605-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'springSecurityFilterChain'
2023-02-20T12:17:48.612-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'webSecurityExpressionHandler'
2023-02-20T12:17:48.613-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'privilegeEvaluator'
2023-02-20T12:17:48.614-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestDataValueProcessor'
2023-02-20T12:17:48.615-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar.methodValidationExcludeFilter'
2023-02-20T12:17:48.617-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.context.PropertyPlaceholderAutoConfiguration'
2023-02-20T12:17:48.617-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration'
2023-02-20T12:17:48.617-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.DispatcherServletAutoConfiguration'
2023-02-20T12:17:48.617-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.task.TaskExecutionAutoConfiguration'
2023-02-20T12:17:48.618-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'taskExecutorBuilder'
2023-02-20T12:17:48.619-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
2023-02-20T12:17:48.619-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'taskExecutorBuilder' via factory method to bean named 'spring.task.execution-org.springframework.boot.autoconfigure.task.TaskExecutionProperties'
2023-02-20T12:17:48.622-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$WhitelabelErrorViewConfiguration'
2023-02-20T12:17:48.623-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'error'
2023-02-20T12:17:48.624-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'beanNameViewResolver'
2023-02-20T12:17:48.624-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration'
2023-02-20T12:17:48.625-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@24691261'
2023-02-20T12:17:48.626-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.web.servlet.error.ErrorMvcAutoConfiguration$DefaultErrorViewResolverConfiguration' via constructor to bean named 'spring.web-org.springframework.boot.autoconfigure.web.WebProperties'
2023-02-20T12:17:48.626-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'conventionErrorViewResolver'
2023-02-20T12:17:48.628-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'errorAttributes'
2023-02-20T12:17:48.630-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'basicErrorController'
2023-02-20T12:17:48.631-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'basicErrorController' via factory method to bean named 'errorAttributes'
2023-02-20T12:17:48.632-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'requestMappingHandlerAdapter'
2023-02-20T12:17:48.633-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcValidator'
2023-02-20T12:17:48.634-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcContentNegotiationManager'
2023-02-20T12:17:48.635-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcConversionService'
2023-02-20T12:17:48.635-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'requestMappingHandlerAdapter' via factory method to bean named 'mvcValidator'
2023-02-20T12:17:48.640-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'sortResolver'
2023-02-20T12:17:48.645-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pageableResolver'
2023-02-20T12:17:48.652-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pagedResourcesAssemblerArgumentResolver'
2023-02-20T12:17:48.654-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'applicationTaskExecutor'
2023-02-20T12:17:48.655-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'applicationTaskExecutor' via factory method to bean named 'taskExecutorBuilder'
2023-02-20T12:17:48.659-05:00 DEBUG 9896 --- [restartedMain] o.s.s.concurrent.ThreadPoolTaskExecutor  : Initializing ExecutorService 'applicationTaskExecutor'
2023-02-20T12:17:48.672-05:00 DEBUG 9896 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerAdapter : ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
2023-02-20T12:17:48.694-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'localeResolver'
2023-02-20T12:17:48.695-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'themeResolver'
2023-02-20T12:17:48.696-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'flashMapManager'
2023-02-20T12:17:48.698-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcUrlPathHelper'
2023-02-20T12:17:48.699-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcPathMatcher'
2023-02-20T12:17:48.700-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'handlerFunctionAdapter'
2023-02-20T12:17:48.701-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcUriComponentsContributor'
2023-02-20T12:17:48.702-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mvcUriComponentsContributor' via factory method to bean named 'mvcConversionService'
2023-02-20T12:17:48.702-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mvcUriComponentsContributor' via factory method to bean named 'requestMappingHandlerAdapter'
2023-02-20T12:17:48.702-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'httpRequestHandlerAdapter'
2023-02-20T12:17:48.703-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'simpleControllerHandlerAdapter'
2023-02-20T12:17:48.703-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'handlerExceptionResolver'
2023-02-20T12:17:48.703-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'handlerExceptionResolver' via factory method to bean named 'mvcContentNegotiationManager'
2023-02-20T12:17:48.706-05:00 DEBUG 9896 --- [restartedMain] .m.m.a.ExceptionHandlerExceptionResolver : ControllerAdvice beans: 1 @ExceptionHandler, 1 ResponseBodyAdvice
2023-02-20T12:17:48.708-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'persistentEntityArgumentResolver'
2023-02-20T12:17:48.709-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultMessageConverters'
2023-02-20T12:17:48.710-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'defaultMessageConverters' via factory method to bean named 'jacksonHttpMessageConverter'
2023-02-20T12:17:48.710-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'defaultMessageConverters' via factory method to bean named 'halJacksonHttpMessageConverter'
2023-02-20T12:17:48.710-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'defaultMessageConverters' via factory method to bean named 'halFormsJacksonHttpMessageConverter'
2023-02-20T12:17:48.710-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'defaultMessageConverters' via factory method to bean named 'alpsJsonHttpMessageConverter'
2023-02-20T12:17:48.710-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'defaultMessageConverters' via factory method to bean named 'uriListHttpMessageConverter'
2023-02-20T12:17:48.710-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'defaultMessageConverters' via factory method to bean named 'repositoryRestConfiguration'
2023-02-20T12:17:48.712-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'repoRequestArgumentResolver'
2023-02-20T12:17:48.712-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'resourceMetadataHandlerMethodArgumentResolver'
2023-02-20T12:17:48.713-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'baseUri'
2023-02-20T12:17:48.713-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'baseUri' via factory method to bean named 'repositoryRestConfiguration'
2023-02-20T12:17:48.713-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'resourceMetadataHandlerMethodArgumentResolver' via factory method to bean named 'repositories'
2023-02-20T12:17:48.713-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'resourceMetadataHandlerMethodArgumentResolver' via factory method to bean named 'resourceMappings'
2023-02-20T12:17:48.713-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'resourceMetadataHandlerMethodArgumentResolver' via factory method to bean named 'baseUri'
2023-02-20T12:17:48.714-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'repoRequestArgumentResolver' via factory method to bean named 'repositories'
2023-02-20T12:17:48.714-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'repoRequestArgumentResolver' via factory method to bean named 'resourceMetadataHandlerMethodArgumentResolver'
2023-02-20T12:17:48.714-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'repoRequestArgumentResolver' via factory method to bean named 'repositoryInvokerFactory'
2023-02-20T12:17:48.714-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'backendIdHandlerMethodArgumentResolver'
2023-02-20T12:17:48.715-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'backendIdHandlerMethodArgumentResolver' via factory method to bean named 'backendIdConverterRegistry'
2023-02-20T12:17:48.715-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'backendIdHandlerMethodArgumentResolver' via factory method to bean named 'resourceMetadataHandlerMethodArgumentResolver'
2023-02-20T12:17:48.715-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'backendIdHandlerMethodArgumentResolver' via factory method to bean named 'baseUri'
2023-02-20T12:17:48.715-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'persistentEntityArgumentResolver' via factory method to bean named 'defaultMessageConverters'
2023-02-20T12:17:48.715-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'persistentEntityArgumentResolver' via factory method to bean named 'repoRequestArgumentResolver'
2023-02-20T12:17:48.715-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'persistentEntityArgumentResolver' via factory method to bean named 'associationLinks'
2023-02-20T12:17:48.715-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'persistentEntityArgumentResolver' via factory method to bean named 'backendIdHandlerMethodArgumentResolver'
2023-02-20T12:17:48.715-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'persistentEntityArgumentResolver' via factory method to bean named 'persistentEntities'
2023-02-20T12:17:48.721-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'serverHttpRequestMethodArgumentResolver'
2023-02-20T12:17:48.722-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'eTagArgumentResolver'
2023-02-20T12:17:48.723-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'mvcViewResolver'
2023-02-20T12:17:48.723-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'mvcViewResolver' via factory method to bean named 'mvcContentNegotiationManager'
2023-02-20T12:17:48.725-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewNameTranslator'
2023-02-20T12:17:48.725-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultViewResolver'
2023-02-20T12:17:48.729-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewResolver'
2023-02-20T12:17:48.729-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'viewResolver' via factory method to bean named 'org.springframework.beans.factory.support.DefaultListableBeanFactory@1fd6d2d6'
2023-02-20T12:17:48.730-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'viewResolver'
2023-02-20T12:17:48.730-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'thymeleafViewResolver'
2023-02-20T12:17:48.731-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$ThymeleafWebMvcConfiguration$ThymeleafViewResolverConfiguration'
2023-02-20T12:17:48.731-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.thymeleaf-org.springframework.boot.autoconfigure.thymeleaf.ThymeleafProperties'
2023-02-20T12:17:48.733-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'templateEngine'
2023-02-20T12:17:48.733-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.thymeleaf.TemplateEngineConfigurations$DefaultTemplateEngineConfiguration'
2023-02-20T12:17:48.734-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'templateEngine' via factory method to bean named 'spring.thymeleaf-org.springframework.boot.autoconfigure.thymeleaf.ThymeleafProperties'
2023-02-20T12:17:48.744-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'defaultTemplateResolver'
2023-02-20T12:17:48.744-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration'
2023-02-20T12:17:48.744-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration' via constructor to bean named 'spring.thymeleaf-org.springframework.boot.autoconfigure.thymeleaf.ThymeleafProperties'
2023-02-20T12:17:48.744-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.thymeleaf.ThymeleafAutoConfiguration$DefaultTemplateResolverConfiguration' via constructor to bean named 'org.springframework.boot.web.servlet.context.AnnotationConfigServletWebServerApplicationContext@24691261'
2023-02-20T12:17:48.748-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'thymeleafViewResolver' via factory method to bean named 'spring.thymeleaf-org.springframework.boot.autoconfigure.thymeleaf.ThymeleafProperties'
2023-02-20T12:17:48.748-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'thymeleafViewResolver' via factory method to bean named 'templateEngine'
2023-02-20T12:17:48.750-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.availability.ApplicationAvailabilityAutoConfiguration'
2023-02-20T12:17:48.750-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'applicationAvailability'
2023-02-20T12:17:48.756-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.availability.AvailabilityHealthContributorAutoConfiguration'
2023-02-20T12:17:48.758-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.transaction.jta.JtaAutoConfiguration'
2023-02-20T12:17:48.758-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration$Hikari'
2023-02-20T12:17:48.759-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration$Hikari' via constructor to bean named 'dataSource'
2023-02-20T12:17:48.759-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceJmxConfiguration'
2023-02-20T12:17:48.759-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration$PooledDataSourceConfiguration'
2023-02-20T12:17:48.759-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.metadata.DataSourcePoolMetadataProvidersConfiguration'
2023-02-20T12:17:48.760-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.jdbc.DataSourceAutoConfiguration'
2023-02-20T12:17:48.760-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.orm.jpa.JpaBaseConfiguration$PersistenceManagedTypesConfiguration'
2023-02-20T12:17:48.760-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'transactionManager'
2023-02-20T12:17:48.763-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'platformTransactionManagerCustomizers'
2023-02-20T12:17:48.764-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.transaction.TransactionAutoConfiguration'
2023-02-20T12:17:48.765-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.transaction-org.springframework.boot.autoconfigure.transaction.TransactionProperties'
2023-02-20T12:17:48.770-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.orm.jpa.HibernateJpaAutoConfiguration'
2023-02-20T12:17:48.770-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.web.servlet.ServletManagementContextAutoConfiguration'
2023-02-20T12:17:48.770-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'servletWebChildContextFactory'
2023-02-20T12:17:48.770-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'managementServletContext'
2023-02-20T12:17:48.771-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'managementServletContext' via factory method to bean named 'management.endpoints.web-org.springframework.boot.actuate.autoconfigure.endpoint.web.WebEndpointProperties'
2023-02-20T12:17:48.771-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.health.HealthEndpointAutoConfiguration'
2023-02-20T12:17:48.771-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration'
2023-02-20T12:17:48.772-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties'
2023-02-20T12:17:48.773-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'org.springframework.boot.autoconfigure.info.ProjectInfoAutoConfiguration' via constructor to bean named 'spring.info-org.springframework.boot.autoconfigure.info.ProjectInfoProperties'
2023-02-20T12:17:48.773-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.info.InfoContributorAutoConfiguration'
2023-02-20T12:17:48.775-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'management.info-org.springframework.boot.actuate.autoconfigure.info.InfoContributorProperties'
2023-02-20T12:17:48.776-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'pathMappedEndpoints'
2023-02-20T12:17:48.777-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'servletEndpointDiscoverer'
2023-02-20T12:17:48.777-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'webEndpointDiscoverer'
2023-02-20T12:17:48.777-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'pathMappedEndpoints' via factory method to bean named 'controllerEndpointDiscoverer'
2023-02-20T12:17:48.778-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.CompositeMeterRegistryAutoConfiguration'
2023-02-20T12:17:48.778-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'org.springframework.boot.actuate.autoconfigure.metrics.JvmMetricsAutoConfiguration'
2023-02-20T12:17:48.778-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmGcMetrics'
2023-02-20T12:17:48.783-05:00 DEBUG 9896 --- [restartedMain] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'jvmHeapPressureMetrics'
